graph_id,user_id,chosen_layout,seconds_spent,is_hard
1183,19,fdp,0.692,0
1184,1,kamada_kawai,1.518,0
1184,19,fdp,1.162,0
1185,1,fdp,2.33,0
1185,19,fdp,0.648,0
1186,1,sfdp,1.703,0
1186,19,sfdp,0.557,0
1187,1,fa2,1.28,0
1187,19,sfdp,0.506,0
1188,1,pmds,2.354,0
1188,19,spring,0.618,0
1189,1,sfdp,2.374,0
1189,19,sfdp,1.479,0
1190,19,neato,7.579,0
1190,20,kamada_kawai,4.076,0
1191,19,spring,3.834,0
1191,20,neato,3.356,0
1192,19,sfdp,1.717,0
1192,20,kamada_kawai,4.008,0
1193,19,fa2,1.347,0
1193,20,kamada_kawai,3.363,0
1194,1,spring,1.563,0
1194,19,fdp,0.919,0
1195,19,kamada_kawai,1.226,0
1195,20,neato,7.027,0
1196,1,neato,2.348,0
1196,19,sfdp,1.009,0
1197,1,neato,2.462,0
1197,19,fa2,0.714,0
1198,1,neato,1.846,0
1198,19,spring,0.645,0
1199,19,spring,7.011,1
1199,20,kamada_kawai,7.29,0
1200,1,pmds,5.045,0
1200,19,pmds,1.016,0
1201,1,kamada_kawai,2.009,0
1201,19,kamada_kawai,0.553,0
1202,1,kamada_kawai,3.647,0
1202,19,neato,0.579,0
1203,1,kamada_kawai,10.647,0
1203,19,spring,0.57,0
1204,1,sfdp,2.067,0
1204,19,sfdp,0.541,0
1205,1,neato,1.976,0
1205,19,kamada_kawai,0.524,0
1206,19,neato,0.52,0
1206,20,neato,37.564,0
1207,1,neato,1.624,0
1207,19,spectral,2.145,0
1208,1,kamada_kawai,1.795,0
1208,19,fdp,25.837,0
1209,1,neato,3.312,0
1209,19,neato,2.385,0
1210,1,kamada_kawai,2.082,0
1210,19,fdp,3.256,0
1211,1,neato,2.1,0
1211,19,kamada_kawai,1.252,0
1212,1,kamada_kawai,3.439,0
1212,19,sfdp,0.98,0
1213,19,fdp,3.111,1
1213,20,sfdp,4.798,0
1214,1,neato,1.993,0
1214,19,kamada_kawai,0.732,0
1215,1,fa2,1.721,0
1215,19,fa2,0.548,0
1216,19,fa2,1.364,0
1216,20,neato,3.917,0
1217,1,kamada_kawai,1.552,0
1217,19,pmds,1.095,1
1218,1,kamada_kawai,13.415,0
1218,19,pmds,1.396,0
1219,19,fa2,1.057,0
1219,20,neato,44.619,0
1220,1,neato,2.966,0
1220,19,neato,0.871,0
1221,19,fa2,47.428,0
1221,20,kamada_kawai,5.985,0
1222,1,kamada_kawai,2.099,0
1222,19,fdp,1.03,0
1223,1,kamada_kawai,4.284,0
1223,19,sfdp,0.874,0
1224,19,neato,2.254,0
1224,20,neato,3.875,0
1225,19,kamada_kawai,3.552,0
1225,20,neato,15.33,0
1226,1,kamada_kawai,8.878,0
1226,19,kamada_kawai,1.846,0
1227,1,kamada_kawai,3.018,0
1227,19,kamada_kawai,0.969,0
1228,1,kamada_kawai,2.773,0
1228,19,fdp,3.237,0
1229,1,neato,4.203,0
1229,19,fa2,1.022,0
1230,1,neato,2.01,0
1230,19,kamada_kawai,0.767,0
1231,1,neato,1.704,0
1231,19,neato,2.287,0
1232,1,sfdp,2.316,0
1232,19,fa2,1.211,0
1233,19,fdp,1.83,0
1233,20,kamada_kawai,5.961,0
1234,1,kamada_kawai,1.562,0
1234,19,neato,1.082,0
1235,1,neato,2.872,0
1235,19,sfdp,1.321,0
1236,1,kamada_kawai,2.283,0
1236,19,spectral,1.403,0
1237,1,kamada_kawai,2.984,0
1237,19,spectral,1.565,0
1238,19,neato,1.054,0
1238,20,kamada_kawai,8.964,0
1239,1,kamada_kawai,2.909,0
1239,19,neato,1.604,0
1240,1,neato,98.949,0
1240,19,pmds,1.785,0
1241,1,kamada_kawai,4.359,0
1241,19,spectral,1.052,0
1242,1,kamada_kawai,1.738,0
1242,19,pmds,0.494,0
1243,1,neato,1.988,0
1243,19,fa2,0.496,0
1244,1,kamada_kawai,5.691,0
1244,19,fdp,0.523,0
1245,1,kamada_kawai,2.298,0
1245,19,sfdp,0.361,0
1246,1,neato,3.245,0
1246,19,pmds,1.065,0
1247,19,spectral,0.363,0
1247,20,neato,3.265,0
1248,1,neato,2.536,0
1248,19,pmds,0.462,0
1249,1,kamada_kawai,2.459,0
1249,19,neato,0.657,0
1250,1,neato,15.003,0
1250,19,sfdp,0.734,0
1251,1,kamada_kawai,2.966,0
1251,19,neato,0.455,0
1252,19,fa2,0.775,0
1252,20,kamada_kawai,8.228,0
1253,1,kamada_kawai,4.254,0
1253,19,sfdp,0.786,0
1254,1,neato,3.515,0
1254,19,kamada_kawai,0.725,0
1255,1,kamada_kawai,2.678,0
1255,19,kamada_kawai,0.586,0
1256,1,fdp,5.026,0
1256,19,kamada_kawai,2.805,0
1257,1,kamada_kawai,2.941,0
1257,19,fa2,1.227,0
1258,1,neato,2.17,0
1258,19,neato,0.58,0
1259,1,neato,2.2,0
1259,19,spectral,0.255,0
1260,1,kamada_kawai,8.626,0
1260,19,kamada_kawai,0.424,0
1260,20,kamada_kawai,4.774,0
1261,1,neato,2.021,0
1261,19,kamada_kawai,0.955,0
1262,1,kamada_kawai,2.64,0
1262,19,neato,0.789,0
1263,19,pmds,5.392,0
1263,20,neato,9.94,0
1264,1,kamada_kawai,5.478,0
1264,19,neato,1.186,0
1265,1,kamada_kawai,2.174,0
1265,19,kamada_kawai,0.744,0
1266,1,kamada_kawai,2.427,0
1266,19,fdp,0.714,0
1267,1,kamada_kawai,3.482,0
1267,19,fdp,1.13,0
1268,1,kamada_kawai,3.092,0
1268,19,pmds,0.919,0
1269,1,neato,2.092,0
1269,19,neato,0.725,0
1270,1,kamada_kawai,25.923,0
1270,19,spring,0.819,0
1271,19,fa2,29.103,0
1271,20,kamada_kawai,4.341,0
1272,1,sfdp,24.265,0
1272,19,spring,0.516,0
1272,20,kamada_kawai,25.343,0
1272,24,kamada_kawai,18.194,0
1273,19,kamada_kawai,0.373,0
1273,20,neato,4.003,0
1274,1,neato,3.645,0
1274,19,pmds,0.526,0
1275,1,kamada_kawai,3.916,0
1275,19,sfdp,0.324,0
1276,19,kamada_kawai,5.289,0
1276,20,kamada_kawai,4.211,0
1277,1,kamada_kawai,4.479,0
1277,19,kamada_kawai,1.384,0
1278,19,spring,1.006,0
1278,20,neato,2.589,0
1279,19,neato,1.985,0
1279,20,kamada_kawai,4.065,0
1280,19,neato,1.53,0
1280,24,neato,8.952,0
1281,1,kamada_kawai,11.394,0
1281,19,kamada_kawai,0.995,0
1282,19,neato,1.787,0
1282,20,neato,3.607,0
1283,1,kamada_kawai,2.686,0
1283,19,kamada_kawai,0.795,0
1284,1,neato,2.687,0
1284,19,kamada_kawai,1.01,0
1285,19,sfdp,1.923,0
1285,20,neato,7.187,0
1286,19,spectral,0.731,0
1286,24,fdp,10.964,0
1287,1,kamada_kawai,2.062,0
1287,19,neato,0.684,0
1288,1,neato,4.765,0
1288,19,spring,0.803,0
1289,1,fdp,3.01,0
1289,19,fa2,0.528,0
1290,1,sfdp,5.291,0
1290,19,fdp,20.637,0
1290,20,kamada_kawai,3.463,0
1291,1,neato,8.447,0
1291,20,kamada_kawai,3.23,0
1291,24,kamada_kawai,37.688,0
1292,1,kamada_kawai,9.097,0
1292,20,kamada_kawai,7.635,0
1293,19,kamada_kawai,1.797,0
1293,20,sfdp,5.556,0
1294,19,fa2,2.243,0
1294,20,neato,2.882,0
1295,1,neato,26.152,0
1295,19,neato,0.353,0
1296,1,kamada_kawai,2.918,0
1296,19,pmds,0.411,0
1297,1,neato,26.061,0
1297,19,neato,0.478,0
1298,19,sfdp,0.38,0
1298,20,fdp,2.218,0
1299,1,neato,10.235,0
1299,19,fdp,0.924,0
1300,1,neato,3.984,0
1300,19,spectral,0.339,0
1301,1,kamada_kawai,3.159,0
1301,19,sfdp,0.422,0
1302,19,neato,0.383,0
1302,20,kamada_kawai,3.988,0
1303,1,kamada_kawai,2.129,0
1303,19,spectral,0.386,0
1304,1,kamada_kawai,2.401,0
1304,19,sfdp,0.333,0
1305,1,neato,2.619,0
1305,19,neato,0.257,0
1306,1,neato,2.056,0
1306,19,fa2,0.197,0
1307,1,fdp,8.197,0
1307,19,neato,0.532,0
1308,1,spring,3.51,0
1308,19,pmds,0.175,0
1309,1,spring,3.174,0
1309,19,pmds,0.395,0
1310,19,pmds,0.437,0
1310,20,fdp,7.469,0
1311,1,spring,4.126,0
1311,19,neato,0.538,0
1312,1,kamada_kawai,4.549,0
1312,19,fdp,0.428,0
1313,1,kamada_kawai,2.927,0
1313,19,pmds,0.508,0
1314,1,kamada_kawai,1.951,0
1314,19,spring,0.372,0
1315,1,kamada_kawai,2.33,0
1315,19,fa2,0.473,0
1316,1,fdp,8.119,0
1316,19,spectral,0.276,0
1317,19,fdp,7.208,0
1317,20,kamada_kawai,5.158,0
1318,19,neato,3.033,0
1318,20,neato,6.082,0
1318,24,kamada_kawai,18.106,0
1319,1,kamada_kawai,2.232,0
1319,19,spectral,1.178,0
1320,1,neato,2.485,0
1320,19,sfdp,1.183,0
1321,1,neato,1.986,0
1321,19,kamada_kawai,0.927,0
1322,1,kamada_kawai,5.307,0
1322,19,fa2,2.396,0
1322,20,kamada_kawai,6.938,0
1323,1,kamada_kawai,9.118,0
1323,19,pmds,41.719,0
1323,20,neato,4.857,0
1324,20,sfdp,4.165,0
1324,24,kamada_kawai,3.378,0
1325,20,neato,20.989,0
1325,24,kamada_kawai,5.119,0
1326,1,kamada_kawai,3.461,0
1326,24,kamada_kawai,9.444,0
1327,1,neato,8.884,0
1327,20,neato,4.142,0
1327,24,neato,22.795,0
1328,1,kamada_kawai,6.525,0
1328,19,neato,4.454,0
1328,20,kamada_kawai,3.687,0
1329,1,neato,12.004,0
1329,19,kamada_kawai,1.687,0
1329,20,neato,14.294,0
1330,1,kamada_kawai,10.104,0
1330,19,fa2,0.9,0
1331,1,sfdp,1.503,0
1331,19,spring,1.658,0
1332,1,kamada_kawai,1.621,0
1332,19,fa2,1.084,0
1333,19,kamada_kawai,1.129,0
1333,24,fa2,8.691,0
1334,1,kamada_kawai,2.09,0
1334,19,kamada_kawai,0.763,0
1335,1,neato,2.447,0
1335,19,kamada_kawai,2.687,0
1336,1,kamada_kawai,3.679,0
1336,19,kamada_kawai,1.601,0
1337,1,neato,6.265,0
1337,19,neato,17.291,0
1337,20,neato,18.16,0
1337,24,neato,5.702,0
1338,1,neato,44.864,0
1338,19,fdp,0.969,0
1338,24,kamada_kawai,15.308,0
1339,19,kamada_kawai,0.858,0
1339,20,neato,4.57,0
1340,1,kamada_kawai,1.717,0
1340,19,neato,0.926,0
1341,1,sfdp,2.25,0
1341,19,fdp,1.07,0
1342,19,fdp,3.207,0
1342,20,kamada_kawai,2.639,0
1342,24,kamada_kawai,32.984,0
1343,19,kamada_kawai,2.431,0
1343,20,kamada_kawai,5.704,0
1344,1,neato,1.769,0
1344,19,kamada_kawai,1.483,0
1345,1,sfdp,6.582,0
1345,19,sfdp,2.312,0
1346,19,kamada_kawai,2.051,0
1346,20,kamada_kawai,4.436,0
1347,19,fdp,3.162,0
1347,20,neato,11.53,0
1348,1,kamada_kawai,3.582,0
1348,19,neato,9.864,0
1349,19,sfdp,4.062,1
1349,20,fdp,4.228,0
1350,1,neato,9.97,0
1350,19,neato,9.955,0
1350,20,neato,3.841,0
1351,20,fa2,3.496,0
1351,24,kamada_kawai,25.976,0
1352,1,kamada_kawai,7.542,0
1352,19,fa2,2.189,0
1352,20,fa2,3.742,0
1353,19,kamada_kawai,1.284,0
1353,20,neato,4.679,0
1354,1,neato,2.146,0
1354,19,kamada_kawai,1.608,0
1355,1,kamada_kawai,2.255,0
1355,19,spring,1.553,0
1356,19,sfdp,1.889,0
1356,20,kamada_kawai,3.644,0
1357,1,kamada_kawai,12.919,0
1357,19,fa2,3.638,0
1357,20,neato,6.123,0
1358,1,neato,2.138,0
1358,19,fa2,1.593,0
1359,1,neato,2.416,0
1359,19,kamada_kawai,0.889,0
1360,1,neato,1.946,0
1360,19,neato,1.093,0
1361,1,kamada_kawai,1.97,0
1361,19,fa2,0.952,0
1362,19,pmds,1.21,0
1362,20,kamada_kawai,9.041,0
1363,1,neato,2.71,0
1363,19,neato,1.805,0
1364,19,fdp,1.147,0
1364,24,fdp,4.817,0
1365,1,neato,6.53,0
1365,19,fdp,2.419,0
1366,1,kamada_kawai,1.494,0
1366,19,kamada_kawai,0.871,0
1367,1,neato,2.705,0
1367,19,neato,0.439,0
1368,19,kamada_kawai,1.469,0
1368,20,fa2,4.376,0
1368,24,kamada_kawai,4.866,0
1369,1,kamada_kawai,6.722,0
1369,19,fa2,0.312,0
1370,1,kamada_kawai,17.796,0
1370,19,sfdp,2.511,0
1371,19,sfdp,1.165,0
1371,20,neato,9.286,0
1372,19,kamada_kawai,0.742,0
1372,24,kamada_kawai,7.859,0
1373,1,kamada_kawai,3.315,0
1373,19,neato,0.9,0
1374,1,kamada_kawai,6.577,0
1374,19,spring,0.576,0
1375,1,neato,2.533,0
1375,19,fa2,0.854,0
1376,1,kamada_kawai,1.768,0
1376,19,fa2,1.261,0
1377,1,neato,2.119,0
1377,19,fdp,1.538,0
1378,20,fa2,3.64,0
1378,24,neato,4.536,0
1379,1,kamada_kawai,9.438,0
1379,20,kamada_kawai,23.281,0
1379,24,kamada_kawai,14.116,0
1380,1,fdp,6.93,0
1380,24,neato,9.64,0
1381,1,kamada_kawai,6.448,0
1381,20,kamada_kawai,6.154,0
1381,24,kamada_kawai,12.621,0
1382,1,neato,4.949,0
1382,20,neato,7.996,0
1383,1,neato,18.424,0
1383,20,fdp,3.069,0
1383,24,fdp,3.189,0
1384,20,kamada_kawai,2.821,0
1384,24,neato,7.627,0
1385,1,fa2,4.681,0
1385,20,kamada_kawai,2.574,0
1386,1,kamada_kawai,30.515,0
1386,20,neato,4.455,0
1386,24,neato,16.77,0
1387,1,kamada_kawai,6.296,0
1387,20,neato,5.717,0
1388,1,kamada_kawai,3.181,0
1388,20,fa2,2.232,0
1389,20,kamada_kawai,8.221,0
1389,24,kamada_kawai,7.18,0
1390,1,neato,7.483,0
1390,20,fdp,40.258,0
1390,24,kamada_kawai,12.494,0
1391,1,kamada_kawai,10.815,0
1391,24,kamada_kawai,4.674,0
1392,1,neato,6.636,0
1392,24,pmds,10.467,0
1393,1,kamada_kawai,4.386,0
1393,20,neato,12.08,0
1393,24,kamada_kawai,13.716,0
1394,1,neato,37.398,0
1394,24,neato,4.533,0
1395,20,neato,8.632,0
1395,24,neato,12.254,0
1396,20,spring,7.965,0
1396,24,kamada_kawai,9.012,0
1397,20,fa2,3.945,0
1397,24,neato,10.858,0
1398,1,kamada_kawai,7.754,0
1398,20,kamada_kawai,18.752,0
1398,24,kamada_kawai,20.103,0
1399,1,kamada_kawai,8.622,0
1399,20,kamada_kawai,3.339,0
1400,1,kamada_kawai,10.45,0
1400,20,neato,5.513,0
1400,24,neato,7.417,0
1401,1,kamada_kawai,5.475,0
1401,20,neato,6.429,0
1402,1,neato,3.889,0
1402,20,fdp,4.885,0
1402,24,kamada_kawai,7.172,0
1403,1,kamada_kawai,12.741,0
1403,20,kamada_kawai,17.855,0
1403,24,kamada_kawai,5.884,0
1404,1,neato,9.171,0
1404,20,kamada_kawai,3.15,0
1404,24,kamada_kawai,10.264,0
1405,20,kamada_kawai,5.785,0
1405,24,kamada_kawai,3.456,0
1406,1,kamada_kawai,8.722,0
1406,20,neato,3.481,0
1406,24,neato,4.816,0
1407,20,neato,4.535,0
1407,24,kamada_kawai,4.531,0
1408,1,neato,4.84,0
1408,24,sfdp,2.97,0
1409,1,neato,7.248,0
1409,20,neato,5.556,0
1409,24,fdp,28.049,0
1410,1,kamada_kawai,5.135,0
1410,20,neato,7.615,0
1411,1,sfdp,10.343,0
1411,20,fa2,3.708,0
1412,1,kamada_kawai,1.739,0
1412,20,kamada_kawai,5.788,0
1413,1,neato,6.941,0
1413,20,neato,8.69,0
1413,24,neato,5.747,0
1414,1,neato,13.555,0
1414,20,neato,6.488,0
1414,24,kamada_kawai,11.311,0
1415,1,neato,15.507,0
1415,24,kamada_kawai,14.683,0
1416,1,fa2,7.073,0
1416,24,fdp,12.82,0
1417,1,neato,4.348,0
1417,24,neato,565.282,0
1418,1,fdp,14.96,0
1419,1,kamada_kawai,5.007,0
1420,1,neato,13.025,0
1421,1,kamada_kawai,15.032,0
1422,1,kamada_kawai,6.553,0
1423,1,kamada_kawai,7.332,0
1424,1,kamada_kawai,9.677,0
1425,1,neato,9.44,0
1426,1,neato,6.981,0
1427,1,neato,6.712,0
1428,1,kamada_kawai,5.713,0
1429,1,kamada_kawai,8.311,0
1430,1,kamada_kawai,9.372,0
1431,1,neato,8.988,0
1432,1,neato,3.988,0
1433,1,neato,10.152,0
1434,1,neato,6.215,0
1435,1,fdp,15.404,0
1436,1,neato,20.831,0
1437,1,kamada_kawai,6.23,0
1438,1,neato,7.604,0
1439,1,neato,7.58,0
1440,1,kamada_kawai,9.531,0
1441,1,fdp,9.319,0
1442,1,neato,8.354,0
1443,1,fdp,15.693,0
1444,1,kamada_kawai,4.075,0
1445,1,kamada_kawai,7.153,0
1446,1,neato,5.777,0
1447,1,neato,8.077,0
1448,1,fa2,11.793,0
1449,1,sfdp,4.463,0
1450,1,neato,6.164,0
1451,1,kamada_kawai,6.397,0
1452,1,neato,6.037,0
1452,19,fa2,0.843,0
1453,1,neato,4.294,0
1453,19,pmds,0.523,0
1454,1,neato,4.806,0
1454,19,sfdp,0.878,0
1455,1,kamada_kawai,3.672,0
1455,19,fa2,0.593,0
1456,1,kamada_kawai,2.557,0
1456,19,neato,0.52,0
1457,1,neato,3.607,0
1457,19,fa2,0.51,0
1458,1,neato,2.822,0
1458,19,sfdp,0.647,0
1459,1,neato,6.166,0
1459,19,neato,31.99,0
1460,1,kamada_kawai,5.723,0
1461,1,kamada_kawai,6.563,0
1462,1,neato,5.689,0
1463,1,kamada_kawai,7.997,0
1463,19,spring,1.354,0
1464,1,neato,17.563,0
1464,19,fdp,1.04,0
1465,1,kamada_kawai,1.89,0
1465,19,kamada_kawai,0.889,0
1466,1,neato,1.766,0
1466,19,sfdp,1.03,0
1467,1,neato,3.72,0
1467,19,fdp,1.248,0
1468,1,kamada_kawai,2.956,0
1468,19,spring,0.824,0
1469,1,neato,2.73,0
1469,19,fa2,0.71,0
1470,1,kamada_kawai,3.178,0
1470,19,fdp,2.146,0
1471,1,neato,2.777,0
1471,19,fdp,1.123,0
1472,1,neato,8.979,0
1473,1,fdp,6.958,0
1474,1,kamada_kawai,19.648,0
1475,1,fdp,41.593,0
1476,1,spring,9.945,0
1477,1,sfdp,12.101,0
1478,1,kamada_kawai,7.258,0
1479,1,neato,14.245,0
1480,1,kamada_kawai,5.382,0
1481,1,neato,5.777,0
1482,1,neato,21.841,0
1483,1,kamada_kawai,5.307,0
1484,1,neato,5.555,0
1485,1,kamada_kawai,5.551,0
1486,1,neato,4.659,0
1487,1,neato,4.626,0
1488,1,kamada_kawai,7.539,0
1489,1,kamada_kawai,5.393,0
1490,1,fdp,5.901,0
1491,1,neato,9.168,0
1491,24,neato,10.404,0
1492,1,kamada_kawai,9.288,0
1492,24,kamada_kawai,11.486,0
1493,1,kamada_kawai,9.699,0
1493,24,kamada_kawai,17.348,0
1494,1,fdp,21.379,0
1494,24,neato,4.676,0
1495,1,neato,2.699,0
1495,24,kamada_kawai,5.095,0
1496,1,spring,19.706,0
1496,24,neato,51.099,0
1497,1,kamada_kawai,8.423,0
1498,1,kamada_kawai,11.063,0
1499,1,kamada_kawai,5.632,0
1500,1,neato,6.83,0
1500,24,neato,3.685,0
1501,1,neato,6.635,0
1501,24,neato,449.597,0
1502,1,fdp,10.212,0
1503,1,neato,7.512,0
1504,1,kamada_kawai,13.229,0
1505,1,neato,7.257,0
1506,1,kamada_kawai,5.379,0
1507,1,kamada_kawai,11.716,0
1508,1,sfdp,10.31,0
1509,1,kamada_kawai,11.637,0
1510,1,fdp,8.932,0
1511,1,neato,6.945,0
1512,1,neato,4.838,0
1513,1,neato,6.026,0
1514,1,kamada_kawai,7.162,0
1515,1,neato,11.881,0
1516,1,neato,6.091,0
1517,1,neato,9.645,0
1518,1,kamada_kawai,16.269,0
1519,1,kamada_kawai,60.126,0
1520,1,spring,79.333,0
1521,1,neato,4.973,0
1522,1,kamada_kawai,23.637,0
1523,1,kamada_kawai,26.017,0
1524,1,kamada_kawai,7.766,0
1525,1,kamada_kawai,7.758,0
1526,1,kamada_kawai,13.51,0
1527,1,fdp,16.356,0
1528,1,neato,5.793,0
1529,1,spring,67.747,0
1529,24,neato,38.334,0
1530,1,fdp,23.436,0
1530,24,kamada_kawai,13.426,0
1531,1,fa2,6.399,0
1531,24,sfdp,6.285,0
1532,1,neato,3.935,0
1532,24,neato,5.925,0
1533,1,neato,11.167,0
1533,24,neato,8.274,0
1534,1,neato,11.646,0
1534,24,kamada_kawai,37.276,0
1535,1,kamada_kawai,35.579,0
1535,24,kamada_kawai,25.877,0
1536,1,kamada_kawai,5.233,0
1536,24,kamada_kawai,144.912,0
1537,1,kamada_kawai,3.245,0
1537,24,kamada_kawai,3.845,0
1538,1,kamada_kawai,3.406,0
1538,24,fdp,6.242,0
1539,1,neato,2.659,0
1539,24,kamada_kawai,4.144,0
1540,1,neato,2.859,0
1540,24,kamada_kawai,5.169,0
1541,22,kamada_kawai,291.618,0
1541,24,neato,19556,0
1542,1,neato,4.488,0
1542,22,neato,7.928,0
1543,1,pmds,2.719,0
1543,22,fa2,125.219,0
1544,1,sfdp,2.714,0
1544,22,fa2,25.98,0
1545,1,kamada_kawai,15.483,0
1545,22,kamada_kawai,8.227,0
1546,1,neato,10.4,0
1546,22,fdp,8.836,0
1547,1,kamada_kawai,3.029,0
1547,22,spring,20.554,0
1548,1,neato,1.956,0
1548,22,kamada_kawai,12.031,0
1549,1,neato,4.115,0
1549,22,neato,93.547,0
1550,1,kamada_kawai,5.217,0
1550,22,kamada_kawai,24.076,0
1551,1,kamada_kawai,3.199,0
1551,22,neato,4.519,0
1552,1,neato,3.013,0
1552,22,fdp,10.955,0
1553,1,kamada_kawai,2.683,0
1553,22,kamada_kawai,33.9,0
1554,1,pmds,3.508,0
1554,22,kamada_kawai,8.179,0
1555,1,sfdp,3.725,0
1555,22,sfdp,13.219,0
1556,1,neato,3.73,0
1556,22,kamada_kawai,67.965,0
1557,1,kamada_kawai,4.334,0
1557,22,kamada_kawai,12.104,0
1558,1,fa2,7.179,0
1558,22,kamada_kawai,17.121,0
1559,1,neato,3.577,0
1559,22,neato,18.808,0
1560,1,kamada_kawai,3.939,0
1560,22,fdp,54.044,0
1561,1,kamada_kawai,10.963,0
1561,22,kamada_kawai,22.818,0
1562,1,spring,34.31,0
1562,22,sfdp,65.834,1
1563,1,kamada_kawai,3.718,0
1563,22,fa2,97.126,1
1564,1,pmds,3.832,0
1564,22,kamada_kawai,4.575,0
1565,1,kamada_kawai,80.079,0
1565,22,kamada_kawai,47.124,1
1566,1,neato,2.061,0
1566,22,kamada_kawai,3.899,0
1567,1,neato,5.068,0
1567,22,kamada_kawai,11.787,0
1568,1,fa2,3.768,0
1568,22,kamada_kawai,55.466,0
1569,1,pmds,47.251,0
1569,22,kamada_kawai,11.964,0
1570,1,fdp,1.911,0
1570,22,neato,25.756,0
1571,1,spring,4.171,0
1571,22,neato,7.648,0
1572,1,kamada_kawai,1.648,0
1572,22,neato,19.289,1
1573,1,neato,4.704,0
1573,22,kamada_kawai,6.626,0
1574,1,neato,1.506,0
1574,22,kamada_kawai,48.711,0
1575,1,kamada_kawai,1.676,0
1575,22,kamada_kawai,7.717,0
1576,1,neato,85.36,0
1576,22,kamada_kawai,7.324,0
1577,1,neato,2.446,0
1577,22,neato,4.984,0
1578,1,kamada_kawai,3.031,0
1578,22,neato,12.953,0
1579,1,kamada_kawai,2.995,0
1579,22,spring,4.302,0
1580,1,neato,6.511,0
1580,22,neato,6.934,0
1581,1,neato,7.385,0
1581,22,kamada_kawai,7.498,1
1582,1,kamada_kawai,3.627,0
1582,22,neato,8.368,0
1583,1,kamada_kawai,5.715,0
1583,22,fdp,17.847,1
1584,1,fdp,5.453,0
1584,22,sfdp,30.684,0
1585,1,neato,2.688,0
1585,22,neato,7.011,0
1586,1,neato,2.35,0
1586,22,neato,7.66,0
1587,1,kamada_kawai,6.283,0
1587,22,spring,8.701,0
1588,1,kamada_kawai,7.007,0
1588,22,kamada_kawai,25.031,0
1589,1,neato,2.827,0
1589,22,neato,5.35,0
1590,1,kamada_kawai,3.036,0
1590,22,kamada_kawai,7.721,0
1591,1,neato,2.02,0
1591,22,kamada_kawai,13.587,0
1592,1,neato,3.05,0
1592,13,neato,5.446,0
1593,1,neato,2.719,0
1593,13,neato,2.552,0
1594,1,kamada_kawai,6.414,0
1594,13,kamada_kawai,3.679,0
1595,1,kamada_kawai,2.229,0
1595,13,neato,2.533,0
1596,1,kamada_kawai,5.371,0
1596,13,fdp,2.429,0
1597,1,neato,3.142,0
1597,13,pmds,2.197,0
1598,1,neato,3.261,0
1598,13,kamada_kawai,1.562,0
1599,1,fdp,2.306,0
1599,13,kamada_kawai,2.322,0
1600,1,neato,2.931,0
1600,13,kamada_kawai,1.552,0
1601,1,neato,2.057,0
1601,13,neato,1.777,0
1602,1,neato,2.231,0
1602,13,kamada_kawai,3.124,0
1603,1,kamada_kawai,2.148,0
1603,13,pmds,3.261,0
1604,1,kamada_kawai,2.898,0
1604,13,pmds,4.058,0
1605,1,kamada_kawai,2.796,0
1605,13,neato,2.662,0
1606,1,kamada_kawai,2.866,0
1606,13,neato,9.726,0
1607,1,kamada_kawai,4.379,0
1607,13,neato,5.065,0
1608,1,kamada_kawai,3.113,0
1608,13,kamada_kawai,3.245,0
1609,1,neato,2.807,0
1609,24,kamada_kawai,6.36,0
1610,1,kamada_kawai,5.846,0
1610,24,neato,2.637,0
1611,1,neato,4.015,0
1611,24,fdp,5.914,0
1612,1,neato,5.763,0
1612,24,kamada_kawai,5.062,0
1613,1,neato,4.823,0
1613,24,fa2,7.298,0
1614,1,neato,1.787,0
1614,24,kamada_kawai,3.739,0
1615,1,kamada_kawai,11.946,0
1615,24,kamada_kawai,6.171,0
1616,1,kamada_kawai,1.935,0
1616,24,kamada_kawai,5.47,0
1617,1,neato,1.948,0
1617,24,fa2,23.827,1
1618,1,kamada_kawai,4.296,0
1618,24,neato,3.665,0
1619,1,neato,6.329,0
1619,24,neato,3.905,0
1620,1,kamada_kawai,2.355,0
1620,24,kamada_kawai,5.751,0
1621,1,kamada_kawai,7.761,0
1621,24,spring,7.304,0
1622,1,kamada_kawai,9.614,0
1622,24,kamada_kawai,4.534,0
1623,1,neato,2.12,0
1623,24,kamada_kawai,8.394,0
1624,1,neato,3.964,0
1624,24,neato,12.376,0
1625,1,kamada_kawai,1.827,0
1625,24,neato,10.074,0
1626,1,kamada_kawai,2.595,0
1626,24,neato,5.544,0
1627,1,neato,3.63,0
1627,24,neato,15.604,1
1628,1,neato,3.229,0
1628,24,fa2,12.781,0
1629,1,neato,2.257,0
1629,24,kamada_kawai,6.744,0
1630,1,neato,1.861,0
1630,24,fdp,17.091,1
1631,1,neato,2.324,0
1631,24,spring,12.337,0
1632,1,pmds,4.799,0
1632,24,fdp,8.015,0
1633,1,neato,3.037,0
1633,24,spring,14.115,0
1634,1,neato,1.917,0
1634,24,neato,5.517,0
1635,1,kamada_kawai,58.767,0
1635,24,neato,4.065,0
1636,1,neato,3.358,0
1636,24,kamada_kawai,9.335,1
1637,1,neato,1.972,0
1637,24,fdp,10.12,0
1638,1,neato,2.516,0
1638,24,neato,8.319,1
1639,1,neato,2.015,0
1639,24,kamada_kawai,4.974,0
1640,1,kamada_kawai,1.941,0
1640,24,kamada_kawai,8.979,0
