graph_id,user_id,chosen_layout,seconds_spent,is_hard
2990,20,kamada_kawai,2.995,0
2991,1,kamada_kawai,1.144,0
2992,20,kamada_kawai,4.42,0
2993,20,fdp,4.421,0
2994,1,kamada_kawai,1.607,0
2995,1,kamada_kawai,1.212,0
2996,1,neato,1.351,0
2997,1,fdp,2.768,0
2998,1,neato,12.092,0
2999,1,neato,2.614,0
3000,1,kamada_kawai,4.261,0
3001,1,fdp,4.698,0
3002,1,fdp,2.228,0
3003,1,neato,1.246,0
3004,1,neato,1.511,0
3005,1,kamada_kawai,1.491,0
3006,1,neato,1.276,0
3007,1,fdp,1.214,0
3008,1,neato,1.694,0
3009,1,neato,1.385,0
3010,1,fdp,0.866,0
3011,1,kamada_kawai,1.455,0
3012,1,neato,1.62,0
3013,1,spring,0.775,0
3014,1,fdp,1.02,0
3015,1,spring,1.156,0
3016,1,sfdp,0.937,0
3017,1,neato,1.811,0
3018,1,kamada_kawai,1.231,0
3019,1,neato,1.533,0
3020,1,neato,2.27,0
3021,1,kamada_kawai,1.848,0
3022,1,neato,1.061,0
3023,1,fdp,1.219,0
3024,1,fdp,1.322,0
3025,1,kamada_kawai,1.417,0
3026,1,kamada_kawai,1.13,0
3027,1,sfdp,2.789,0
3028,1,neato,1.199,0
3029,1,kamada_kawai,1.886,0
3030,1,fdp,2.038,0
3031,1,kamada_kawai,3.137,0
3032,1,kamada_kawai,2.649,0
3033,1,fdp,2.246,0
3034,1,sfdp,1.928,0
3035,1,kamada_kawai,1.485,0
3036,1,kamada_kawai,2.557,0
3037,1,kamada_kawai,1.14,0
3038,1,kamada_kawai,2.821,0
3039,1,neato,3.346,0
3040,1,neato,1.445,0
3041,1,fa2,2.084,0
3042,1,sfdp,1.224,0
3043,1,kamada_kawai,1.133,0
3044,1,kamada_kawai,1.297,0
3045,1,kamada_kawai,1.703,0
3046,1,spring,2.018,0
3047,1,pmds,1.618,0
3048,1,fdp,1.221,0
3049,1,spring,9.722,0
3050,1,neato,1.929,0
3051,1,fa2,2.277,0
3052,1,spring,1.906,0
3053,1,kamada_kawai,2.108,0
3054,1,sfdp,1.831,0
3055,1,fdp,1.349,0
3056,1,kamada_kawai,2.922,0
3057,1,neato,1.26,0
3058,1,kamada_kawai,1.863,0
3059,1,neato,4.696,0
3060,1,kamada_kawai,1.495,0
3061,1,neato,1.089,0
3062,1,neato,1.32,0
3063,1,fdp,1.456,0
3064,1,kamada_kawai,3.551,0
3065,1,neato,2.201,0
3066,1,neato,2.676,0
3067,1,kamada_kawai,0.928,0
3068,1,kamada_kawai,6.586,0
3069,1,neato,1.271,0
3070,1,neato,1.139,0
3071,1,neato,1.247,0
3072,1,neato,1.884,0
3073,1,kamada_kawai,1.146,0
3074,1,fdp,2.166,0
3075,1,kamada_kawai,2.255,0
3076,1,neato,3.827,0
3077,1,kamada_kawai,2.737,0
3078,1,fdp,4.015,0
3079,1,kamada_kawai,2.418,0
3080,1,neato,1.19,0
3081,1,kamada_kawai,1.947,0
3082,1,kamada_kawai,1.87,0
3083,1,kamada_kawai,2.082,0
3084,1,kamada_kawai,1.172,0
3085,1,spring,1.629,0
3086,1,neato,3.021,0
3087,1,kamada_kawai,1.1,0
3088,1,kamada_kawai,1.849,0
3089,1,spring,1.183,0
3090,1,sfdp,1.969,0
3091,1,pmds,1.898,0
3092,1,kamada_kawai,1.545,0
3093,1,kamada_kawai,1.751,0
3094,1,fa2,1.015,0
3095,1,sfdp,1.496,0
3096,1,kamada_kawai,2.4,0
3097,1,neato,1.656,0
3098,1,neato,1.233,0
3099,1,kamada_kawai,4.599,0
3100,1,neato,2.01,0
3101,1,neato,3.364,0
3102,1,fdp,1.482,0
3103,1,fdp,5.163,0
3104,1,kamada_kawai,2.268,0
3105,1,fdp,1.14,0
3106,1,pmds,1.062,0
3107,1,neato,1.417,0
3108,1,kamada_kawai,2.622,0
3109,1,neato,1.504,0
3110,1,fdp,7.766,0
3111,1,kamada_kawai,10.517,0
3112,1,neato,10.494,0
3113,1,kamada_kawai,19.195,0
3114,1,sfdp,55.338,0
3115,1,kamada_kawai,610.412,0
3116,1,sfdp,1.197,0
3117,1,neato,13.21,0
3118,1,fa2,3.345,0
3119,1,fdp,79.727,0
3120,1,fdp,1.249,0
3121,1,fdp,1.533,0
3122,1,neato,1.818,0
3123,1,fdp,2.392,0
3124,1,kamada_kawai,6.707,0
3125,1,fdp,1.303,0
3126,1,sfdp,3.145,0
3127,1,fdp,3.211,0
3128,1,neato,2.469,0
3129,1,neato,5.506,0
3130,1,sfdp,4.806,0
3131,1,kamada_kawai,301.838,0
3132,1,neato,1.559,0
3133,1,kamada_kawai,2.665,0
3134,1,sfdp,3.053,0
3135,1,kamada_kawai,1.189,0
3136,1,kamada_kawai,5.789,0
3137,1,kamada_kawai,9.925,0
3138,1,sfdp,6.506,0
3139,1,kamada_kawai,57.171,0
3140,1,neato,90.145,0
3141,1,neato,19.788,0
3142,1,kamada_kawai,9.342,0
3143,1,neato,19.524,0
3144,1,fa2,16.859,0
3145,1,neato,5.185,0
3146,1,kamada_kawai,11.522,0
3147,1,kamada_kawai,4.313,0
3148,1,neato,14.135,0
3149,1,kamada_kawai,7.599,0
3150,1,kamada_kawai,13.885,0
3151,1,neato,22.924,0
3152,1,kamada_kawai,1.143,0
3153,1,fa2,7.059,0
3154,1,neato,32.275,0
3155,1,kamada_kawai,23.38,0
3156,1,kamada_kawai,4.926,0
3157,1,sfdp,7.483,0
3158,1,kamada_kawai,10.635,0
3159,1,kamada_kawai,10.924,0
3160,1,spring,8.625,0
3161,1,kamada_kawai,31.856,1
3162,1,kamada_kawai,18.073,0
3163,1,neato,12.848,0
3164,1,fdp,16.328,0
3165,1,kamada_kawai,9.555,0
3166,1,neato,88.521,0
3167,1,neato,8.959,0
3168,1,neato,12.502,0
3169,1,kamada_kawai,7.071,0
3170,1,kamada_kawai,13.548,0
3171,1,kamada_kawai,91.482,0
3172,1,kamada_kawai,4.77,0
3173,1,fa2,1.154,0
3174,1,neato,1.408,0
3175,1,kamada_kawai,1.242,0
3176,1,kamada_kawai,1.241,0
3177,1,kamada_kawai,1.448,0
3178,1,kamada_kawai,1.838,0
3179,1,fdp,1.212,0
3180,1,pmds,1.089,0
3181,1,fdp,2.087,0
3182,1,kamada_kawai,3.199,0
3183,1,neato,1.123,0
3184,1,kamada_kawai,1.258,0
3185,1,neato,1.106,0
3186,1,neato,5.992,0
3187,1,fdp,1.678,0
3188,1,kamada_kawai,3.331,0
3189,1,sfdp,2.635,0
3190,1,kamada_kawai,2.423,0
3191,1,neato,1.781,0
3192,1,kamada_kawai,2.165,0
3193,1,kamada_kawai,1.815,0
3194,1,fa2,3.16,0
3195,1,spring,1.401,0
3196,1,kamada_kawai,1.794,0
3197,1,neato,1.815,0
3198,1,neato,77.251,0
3199,1,neato,1.52,0
3200,1,neato,5.153,0
3201,1,neato,1.588,0
3202,1,spring,4.024,0
3203,1,kamada_kawai,4.032,0
3204,1,neato,3.019,0
3205,1,sfdp,19.193,0
3206,1,fdp,2.243,0
3207,1,kamada_kawai,3.396,0
3208,1,kamada_kawai,2.124,0
3209,1,kamada_kawai,2.24,0
3210,1,spring,10.859,0
3211,1,neato,1.715,0
3212,1,fdp,2.817,0
3213,1,sfdp,4.147,0
3214,1,pmds,2.013,0
3215,1,kamada_kawai,9.329,0
3216,1,kamada_kawai,4.93,0
3217,1,kamada_kawai,3.524,0
3218,1,kamada_kawai,4.488,0
3219,1,neato,132.041,0
3220,1,spring,9.901,0
3221,1,neato,1.208,0
3222,1,kamada_kawai,1.084,0
3223,1,spring,1.566,0
3224,1,kamada_kawai,1.216,0
3225,1,neato,2.031,0
3226,1,spring,1.109,0
3227,1,neato,1.819,0
3228,1,kamada_kawai,4.572,0
3229,1,kamada_kawai,1.698,0
3230,1,fa2,1.167,0
3231,1,kamada_kawai,6.253,0
3232,1,neato,1.224,0
3233,1,kamada_kawai,1.435,0
3234,1,kamada_kawai,2.142,0
3235,1,neato,2.091,0
3236,1,kamada_kawai,1.247,0
3237,1,pmds,3.162,0
3238,1,kamada_kawai,3.867,0
3239,1,kamada_kawai,1.187,0
3240,1,kamada_kawai,2.408,0
3241,1,neato,15.353,0
3242,1,fdp,1.388,0
3243,1,kamada_kawai,1.864,0
3244,1,neato,54.383,0
3245,1,fdp,1.814,0
3246,1,neato,1.438,0
3247,1,neato,138.198,0
3248,1,kamada_kawai,13.856,0
3249,1,neato,2.614,0
3250,1,kamada_kawai,1.184,0
3251,1,fdp,1.419,0
3252,1,fdp,1.335,0
3253,20,kamada_kawai,8.362,0
3254,1,neato,1.036,0
3255,20,fdp,3.762,0
3256,20,neato,5.826,0
3257,1,fa2,1.63,0
3258,20,neato,4.232,0
3259,20,fdp,2.555,0
3260,20,kamada_kawai,3.818,0
3261,20,neato,13.999,0
3262,1,kamada_kawai,1.559,0
3263,1,neato,1.632,0
3264,20,kamada_kawai,2.059,0
3265,20,neato,1.878,0
3266,1,neato,1.56,0
3267,20,kamada_kawai,5.62,0
3268,20,neato,2.318,0
3269,1,spring,1.009,0
3270,20,neato,2.543,0
3271,20,spring,1.986,0
3272,1,neato,1.669,0
3273,20,kamada_kawai,7.305,0
3274,20,neato,2.375,0
3275,20,kamada_kawai,3.931,0
3276,20,spring,3.401,0
3277,20,kamada_kawai,1.448,0
3278,20,kamada_kawai,2.697,0
3279,1,kamada_kawai,1.141,0
3280,1,kamada_kawai,1.779,0
3281,20,kamada_kawai,3.998,0
3282,20,sfdp,3.257,0
3283,20,neato,2.437,0
3284,1,fa2,1.912,0
3285,20,kamada_kawai,2.451,0
3286,1,neato,1.317,0
3287,20,neato,4.022,0
3288,1,neato,3.039,0
3289,1,kamada_kawai,1.309,0
3290,1,neato,1.481,0
3291,1,kamada_kawai,3.007,0
3292,1,neato,1.233,0
3293,1,neato,3.135,0
3294,1,kamada_kawai,1.206,0
3295,1,kamada_kawai,2.003,0
3296,1,fa2,1.205,0
3297,1,sfdp,1.07,0
3298,1,neato,2.876,0
3299,1,neato,1.926,0
3300,1,sfdp,1.051,0
3301,1,fa2,1.079,0
3302,1,kamada_kawai,1.344,0
3303,1,spring,1.089,0
3304,1,kamada_kawai,3.446,0
3305,1,kamada_kawai,1.771,0
3306,1,spring,1.385,0
3307,1,neato,1.979,0
3308,1,neato,1.283,0
3309,1,kamada_kawai,1.893,0
3310,1,kamada_kawai,1.708,0
3311,1,fdp,1.128,0
3312,1,neato,42.313,0
3313,1,fdp,1.976,0
3314,1,neato,1.214,0
3315,1,neato,13.665,0
3316,1,kamada_kawai,1.112,0
3317,1,kamada_kawai,1.396,0
3318,1,kamada_kawai,8.921,0
3319,1,kamada_kawai,1.171,0
3320,1,kamada_kawai,1.716,0
3321,1,kamada_kawai,2.056,0
3322,1,fa2,1.123,0
3323,1,fa2,1.329,0
3324,1,neato,1.325,0
3325,1,spring,1.553,0
3326,1,kamada_kawai,1.501,0
3327,1,pmds,1.14,0
3328,1,kamada_kawai,1.019,0
3329,1,neato,0.983,0
3330,1,kamada_kawai,1.19,0
3331,1,spring,1.38,0
3332,1,neato,6.425,0
3333,1,neato,2.503,0
3334,1,kamada_kawai,3.136,0
3335,1,neato,6.644,0
3336,1,fa2,13.601,0
3337,1,fdp,3.659,0
3338,1,neato,1.678,0
3339,1,neato,1.82,0
3340,1,pmds,2.211,0
3341,1,fdp,2.705,0
3342,1,fdp,1.25,0
3343,1,kamada_kawai,3.074,0
3344,1,kamada_kawai,1.695,0
3345,1,kamada_kawai,1.06,0
3346,1,neato,14.942,0
3347,1,kamada_kawai,1.253,0
3348,1,neato,7.41,0
3349,1,fdp,1.505,0
3350,1,neato,1.292,0
3351,1,kamada_kawai,1.049,0
3352,1,kamada_kawai,1.28,0
3353,1,kamada_kawai,1.279,0
3354,1,neato,3.079,0
3355,1,sfdp,1.339,0
3356,1,sfdp,1.372,0
3357,1,neato,6.466,0
3358,1,kamada_kawai,1.272,0
3359,1,sfdp,1.631,0
3360,1,fdp,2.049,0
3361,1,neato,1.803,0
3362,1,kamada_kawai,1.07,0
3363,1,kamada_kawai,1.153,0
3364,1,neato,1.362,0
3365,1,neato,1.565,0
3366,1,neato,2.518,0
3367,1,kamada_kawai,2.0,0
3368,1,kamada_kawai,2.551,0
3369,1,kamada_kawai,139.356,0
3370,1,kamada_kawai,1.417,0
3371,1,neato,1.455,0
3372,1,neato,1.239,0
3373,1,fa2,1.259,0
3374,1,neato,1.543,0
3375,1,neato,1.582,0
3376,1,kamada_kawai,2.623,0
3377,1,kamada_kawai,2.005,0
3378,1,neato,1.995,0
3379,1,sfdp,1.47,0
3380,1,kamada_kawai,3.552,0
3381,1,neato,1.378,0
3382,1,neato,2.492,0
3383,1,spring,1.182,0
3384,1,sfdp,1.42,0
3385,1,kamada_kawai,2.629,0
3386,1,fdp,1.332,0
3387,1,kamada_kawai,1.198,0
3388,1,neato,1.089,0
3389,1,neato,1.147,0
3390,1,fa2,1.719,0
3391,1,neato,1.337,0
3392,1,neato,1.791,0
3393,1,kamada_kawai,2.786,0
3394,1,neato,1.168,0
3395,1,kamada_kawai,1.37,0
3396,1,neato,1.422,0
3397,1,neato,3.058,0
3398,1,neato,1.405,0
3399,1,kamada_kawai,1.069,0
3400,1,kamada_kawai,1.464,0
3401,1,fa2,1.178,0
3402,1,kamada_kawai,1.42,0
3403,1,neato,1.737,0
3404,1,spring,1.021,0
3405,1,sfdp,2.086,0
3406,1,kamada_kawai,2.1,0
3407,1,neato,46.172,0
3408,1,sfdp,2.074,0
3409,1,kamada_kawai,1.123,0
3410,1,kamada_kawai,1.281,0
3411,1,neato,2.644,0
3412,1,kamada_kawai,1.144,0
3413,1,neato,1.688,0
3414,1,sfdp,1.47,0
3415,1,kamada_kawai,1.068,0
3416,1,fa2,27.483,0
3417,1,kamada_kawai,1.369,0
3418,1,neato,1.268,0
3419,1,neato,1.488,0
3420,1,fdp,2.568,0
3421,1,kamada_kawai,1.128,0
3422,1,neato,1.982,0
3423,1,kamada_kawai,1.239,0
3424,1,neato,1.751,0
3425,1,sfdp,1.238,0
3426,1,neato,1.073,0
3427,1,kamada_kawai,2.277,0
3428,1,neato,1.68,0
3429,1,neato,1.63,0
3430,1,kamada_kawai,1.411,0
3431,1,fdp,1.641,0
3432,1,fdp,2.0,0
3433,1,neato,1.566,0
3434,1,fdp,2.145,0
3435,1,kamada_kawai,1.478,0
3436,1,neato,1.434,0
3437,1,neato,1.423,0
3438,1,neato,3.726,0
3439,1,kamada_kawai,1.696,0
3440,1,neato,1.678,0
3441,1,kamada_kawai,1.291,0
3442,1,neato,1.468,0
3443,1,kamada_kawai,43.724,0
3444,1,fdp,2.064,0
3445,1,neato,1.684,0
3446,1,kamada_kawai,7.8,0
3447,1,sfdp,2.178,0
3448,1,kamada_kawai,1.779,0
3449,1,kamada_kawai,2.929,0
3450,1,fa2,71.362,0
3451,1,neato,3.559,0
3452,1,kamada_kawai,1.493,0
3453,1,kamada_kawai,2.737,0
3454,1,kamada_kawai,1.269,0
3455,1,kamada_kawai,1.079,0
3456,1,spring,2.296,0
3457,1,kamada_kawai,3.519,0
3458,1,kamada_kawai,2.444,0
3459,1,kamada_kawai,1.528,0
3460,1,kamada_kawai,1.024,0
3461,1,kamada_kawai,2.306,0
3462,1,kamada_kawai,503.104,0
3463,1,spectral,2.222,0
3464,1,neato,4.63,0
3465,1,neato,3.88,0
3466,1,neato,1.563,0
3467,1,kamada_kawai,1.577,0
3468,1,kamada_kawai,1.727,0
3469,1,kamada_kawai,1.291,0
3470,1,neato,1.544,0
3471,1,kamada_kawai,1.438,0
3472,1,kamada_kawai,1.433,0
3473,1,neato,2.251,0
3474,1,neato,1.161,0
3475,1,kamada_kawai,6.051,0
3476,1,kamada_kawai,1.182,0
3477,1,neato,1.664,0
3478,1,neato,2.868,0
3479,1,neato,4.027,0
3480,1,neato,1.645,0
3481,1,kamada_kawai,1.484,0
3482,1,neato,1.884,0
3483,1,neato,1.385,0
3484,1,kamada_kawai,2.876,0
3485,1,neato,1.179,0
3486,1,kamada_kawai,3.791,0
3487,1,kamada_kawai,1.537,0
3488,1,kamada_kawai,11.854,0
3489,1,kamada_kawai,1.677,0
3490,1,neato,1.954,0
3491,1,fdp,2.863,0
3492,1,kamada_kawai,6.132,0
3493,1,kamada_kawai,4.39,0
3494,1,neato,1.238,0
3495,1,neato,2.366,0
3496,1,kamada_kawai,0.976,0
3497,1,sfdp,2.766,0
3498,1,kamada_kawai,1.147,0
3499,1,neato,1.995,0
3500,1,neato,2.994,0
3501,1,fdp,1.629,0
3502,1,kamada_kawai,5.269,0
3503,1,neato,2.363,0
3504,1,neato,1.951,0
3505,1,neato,1.593,0
3506,1,kamada_kawai,1.475,0
3507,1,neato,1.829,0
3508,1,fa2,1.952,0
3509,1,kamada_kawai,2.662,0
3510,1,kamada_kawai,3.172,0
3511,1,neato,1.573,0
3512,1,neato,2.476,0
3513,1,kamada_kawai,1.128,0
3514,1,kamada_kawai,1.869,0
3515,1,fa2,1.771,0
3516,1,neato,2.579,0
3517,1,neato,2.45,0
3518,1,neato,1.07,0
3519,1,neato,1.326,0
3520,1,kamada_kawai,1.431,0
3521,1,kamada_kawai,3.772,0
3522,1,neato,1.949,0
3523,1,kamada_kawai,1.463,0
3524,1,kamada_kawai,1.293,0
3525,1,neato,2.146,0
3526,1,kamada_kawai,1.901,0
3527,1,neato,3.793,0
3528,1,neato,1.734,0
3529,1,kamada_kawai,2.406,0
3530,1,kamada_kawai,1.398,0
3531,1,neato,2.424,0
3532,1,neato,1.443,0
3533,1,kamada_kawai,1.798,0
3534,1,neato,4.168,0
3535,1,kamada_kawai,1.625,0
3536,1,neato,1.643,0
3537,1,kamada_kawai,1.944,0
3538,1,kamada_kawai,1.249,0
3539,1,neato,4.389,0
3540,1,kamada_kawai,1.541,0
3541,1,kamada_kawai,1.97,0
3542,1,kamada_kawai,3.087,0
3543,1,fa2,4.885,0
3544,1,kamada_kawai,1.867,0
3545,1,kamada_kawai,2.607,0
3546,1,kamada_kawai,2.061,0
3547,1,neato,14.842,0
3548,1,kamada_kawai,2.378,0
3549,1,kamada_kawai,1.14,0
3550,1,neato,1.758,0
3551,1,sfdp,4.091,0
3552,1,neato,1.238,0
3553,1,neato,1.578,0
3554,1,pmds,1.284,0
3555,1,fa2,1.629,0
3556,1,fdp,1.729,0
3557,1,neato,2.29,0
3558,1,neato,3.243,0
3559,1,kamada_kawai,1.962,0
3560,1,neato,2.554,0
3561,1,neato,1.45,0
3562,1,neato,1.409,0
3563,1,kamada_kawai,1.26,0
3564,1,kamada_kawai,1.885,0
3565,1,kamada_kawai,1.344,0
3566,1,neato,2.204,0
3567,1,kamada_kawai,1.703,0
3568,1,neato,1.639,0
3569,1,kamada_kawai,1.324,0
3570,1,kamada_kawai,3.893,0
3571,1,kamada_kawai,1.881,0
3572,1,neato,1.921,0
3573,1,neato,1.243,0
3574,1,sfdp,2.97,0
3575,1,spring,1.71,0
3576,1,kamada_kawai,2.045,0
3577,1,kamada_kawai,1.52,0
3578,1,fdp,3.486,0
3579,1,fdp,36.509,0
3580,1,fdp,4.06,0
3581,1,kamada_kawai,1.228,0
3582,1,neato,1.452,0
3583,1,neato,1.835,0
3584,1,kamada_kawai,1.798,0
3585,1,kamada_kawai,1.226,0
3586,1,neato,2.501,0
3587,1,neato,1.988,0
3588,1,kamada_kawai,1.606,0
3589,1,kamada_kawai,1.645,0
3590,1,kamada_kawai,1.253,0
3591,1,fdp,2.692,0
3592,1,kamada_kawai,1.384,0
3593,1,kamada_kawai,10.869,0
3594,1,spectral,2.388,0
3595,1,kamada_kawai,2.029,0
3596,1,kamada_kawai,1.349,0
3597,1,fdp,1.119,0
3598,1,kamada_kawai,1.207,0
3599,1,kamada_kawai,1.246,0
3600,1,neato,1.267,0
3601,1,neato,1.527,0
3602,1,fdp,1.903,0
3603,1,neato,1.303,0
3604,1,kamada_kawai,1.31,0
3605,1,neato,1.067,0
3606,1,neato,41.492,0
3607,1,fa2,1.453,0
3608,1,kamada_kawai,1.886,0
3609,1,kamada_kawai,1.487,0
3610,1,spring,1.853,0
3611,1,kamada_kawai,1.401,0
3612,1,kamada_kawai,2.557,0
3613,1,neato,1.514,0
3614,1,kamada_kawai,1.546,0
3615,1,pmds,3.424,0
3616,1,kamada_kawai,1.135,0
3617,1,kamada_kawai,1.438,0
3618,1,kamada_kawai,0.963,0
3619,1,kamada_kawai,1.345,0
3620,1,neato,1.215,0
3621,1,pmds,1.943,0
3622,1,neato,2.146,0
3623,1,kamada_kawai,1.318,0
3624,1,fdp,2.289,0
3625,1,fa2,1.506,0
3626,1,neato,1.991,0
3627,1,fa2,1.226,0
3628,1,neato,1.141,0
3629,1,kamada_kawai,1.377,0
3630,1,neato,1.064,0
3631,1,neato,1.336,0
3632,1,neato,1.247,0
3633,1,kamada_kawai,2.052,0
3634,1,neato,1.908,0
3635,1,sfdp,1.384,0
3636,1,spring,5.816,0
3637,1,sfdp,1.847,0
3638,1,neato,19.24,0
3639,1,kamada_kawai,1.318,0
3640,1,kamada_kawai,6.38,0
3641,1,fdp,1.603,0
3642,1,kamada_kawai,2.346,0
3643,1,neato,6.332,0
3644,1,kamada_kawai,36.004,0
3645,1,neato,2.506,0
3646,1,neato,1.149,0
3647,1,pmds,0.974,0
3648,1,neato,1.025,0
3649,1,neato,150.597,0
3650,1,sfdp,1.763,0
3651,1,neato,1.515,0
3652,1,sfdp,1.72,0
3653,1,pmds,0.346,0
3654,1,sfdp,1.604,0
3655,1,neato,1.834,0
3656,1,neato,1.678,0
3657,1,kamada_kawai,1.251,0
3658,1,fdp,1036.44,0
3659,1,kamada_kawai,6.602,0
3660,1,sfdp,0.091,0
3661,1,kamada_kawai,9.62,0
3662,1,neato,1.268,0
3663,1,fdp,1.578,0
3664,1,pmds,1.287,0
3665,1,kamada_kawai,1.373,0
3666,1,kamada_kawai,1.087,0
3667,1,kamada_kawai,1.311,0
3668,1,sfdp,1.075,0
3669,1,neato,1.265,0
3670,1,fdp,1.73,0
3671,1,neato,1.021,0
3672,1,fa2,2.495,0
3673,1,spring,1.839,0
3674,1,kamada_kawai,0.99,0
3675,1,neato,1.367,0
3676,1,sfdp,1.427,0
3677,1,neato,1.646,0
3678,1,fa2,1.084,0
3679,1,sfdp,1.006,0
3680,1,neato,0.854,0
3681,1,neato,1.602,0
3682,1,fa2,1.238,0
3683,1,neato,1.246,0
3684,1,kamada_kawai,6.577,0
3685,1,fdp,1.124,0
3686,1,kamada_kawai,1.051,0
3687,1,fdp,1.201,0
3688,1,kamada_kawai,2.388,0
3689,1,fdp,1.02,0
3690,1,fa2,1.144,0
3691,1,fdp,1.653,0
3692,1,sfdp,1.201,0
3693,1,sfdp,2.04,0
3694,1,kamada_kawai,1.173,0
3695,1,fa2,1.205,0
3696,1,kamada_kawai,1.777,0
3697,1,kamada_kawai,2.298,0
3698,1,neato,1.077,0
3699,1,fa2,1.571,0
3700,1,kamada_kawai,1.325,0
3701,1,sfdp,1.574,0
3702,1,kamada_kawai,0.997,0
3703,1,neato,1.308,0
3704,1,neato,1.07,0
3705,1,fdp,1.251,0
3706,1,kamada_kawai,1.123,0
3707,1,neato,1.087,0
3708,1,fdp,1.495,0
3709,1,fa2,1.047,0
3710,1,spring,1.272,0
3711,1,fa2,1.72,0
3712,1,spring,0.864,0
3713,1,pmds,1.035,0
3714,1,kamada_kawai,3.219,0
3715,1,spring,1.459,0
3716,1,kamada_kawai,1.114,0
3717,1,fdp,2.077,0
3718,1,fdp,3.783,0
3719,1,fa2,1.156,0
3720,1,spring,1.064,0
3721,1,fdp,1.891,0
3722,1,kamada_kawai,1.16,0
3723,1,fdp,0.936,0
3724,1,kamada_kawai,1.182,0
3725,1,kamada_kawai,2.062,0
3726,1,fdp,3.159,0
3727,1,kamada_kawai,1.119,0
3728,1,pmds,0.238,0
3729,1,kamada_kawai,1.54,0
3730,1,neato,1.089,0
3731,1,kamada_kawai,0.927,0
3732,1,kamada_kawai,1.245,0
3733,1,neato,1.165,0
3734,1,neato,0.957,0
3735,1,kamada_kawai,0.909,0
3736,1,neato,2.068,0
3737,1,spring,1.353,0
3738,1,neato,1.205,0
3739,1,kamada_kawai,1.206,0
3740,1,kamada_kawai,1.048,0
3741,1,neato,1.095,0
3742,1,kamada_kawai,1.422,0
3743,1,kamada_kawai,1.896,0
3744,1,neato,1.262,0
3745,1,neato,1.058,0
3746,1,neato,1.259,0
3747,1,kamada_kawai,1.49,0
3748,1,kamada_kawai,2.677,0
3749,1,kamada_kawai,1.808,0
3750,1,kamada_kawai,2.023,0
3751,1,neato,1.84,0
3752,1,fa2,0.937,0
3753,1,fdp,0.837,0
3754,1,kamada_kawai,1.12,0
3755,1,kamada_kawai,1.291,0
3756,1,fa2,1.662,0
3757,1,kamada_kawai,1.756,0
3758,1,neato,1.045,0
3759,1,fdp,1.113,0
3760,1,kamada_kawai,1.727,0
3761,1,sfdp,1.151,0
3762,1,neato,2.68,0
3763,1,fdp,1.534,0
3764,1,spring,5.04,0
3765,1,neato,1.124,0
3766,1,neato,1.396,0
3767,1,kamada_kawai,1.57,0
3768,1,sfdp,1.405,0
3769,1,kamada_kawai,1.262,0
3770,1,neato,1.446,0
3771,1,sfdp,1.168,0
3772,1,fa2,1.206,0
3773,1,spring,1.071,0
3774,1,neato,2.239,0
3775,1,fa2,1.55,0
3776,1,kamada_kawai,1.305,0
3777,1,sfdp,1.275,0
3778,1,kamada_kawai,1.063,0
3779,1,kamada_kawai,2.504,0
3780,1,fa2,1.377,0
3781,1,neato,1.018,0
3782,1,neato,1.232,0
3783,1,kamada_kawai,1.356,0
3784,1,kamada_kawai,1.958,0
3785,1,kamada_kawai,1.131,0
3786,1,spring,1.267,0
3787,1,neato,0.927,0
3788,1,kamada_kawai,1.295,0
3789,1,neato,1.398,0
3790,1,neato,1.136,0
3791,1,kamada_kawai,7.411,0
3792,1,neato,1.71,0
3793,1,kamada_kawai,2.65,0
3794,1,neato,1.57,0
3795,1,neato,1.991,0
3796,1,neato,1.629,0
3797,1,kamada_kawai,1.669,0
3798,1,kamada_kawai,1.156,0
3799,1,neato,1.654,0
3800,1,sfdp,1.598,0
3801,1,sfdp,1.434,0
3802,1,neato,1.202,0
3803,1,kamada_kawai,1.624,0
3804,1,kamada_kawai,1.691,0
3805,1,kamada_kawai,2.4,0
3806,1,neato,1.503,0
3807,1,kamada_kawai,1.253,0
3808,1,kamada_kawai,1.571,0
3809,1,fa2,1.642,0
3810,1,sfdp,0.889,0
3811,1,kamada_kawai,1.163,0
3812,1,pmds,1.109,0
3813,1,kamada_kawai,1.173,0
3814,1,fdp,1.336,0
3815,1,kamada_kawai,1.666,0
3816,1,neato,1.349,0
3817,1,fa2,0.892,0
3818,1,kamada_kawai,1.333,0
3819,1,sfdp,5.097,0
3820,1,fdp,1.397,0
3821,24,kamada_kawai,86835.2,0
3822,1,kamada_kawai,1.405,0
3823,1,kamada_kawai,1.401,0
3824,1,kamada_kawai,3.129,0
3825,1,spring,1.657,0
3826,1,kamada_kawai,1.964,0
3827,1,kamada_kawai,1.379,0
3828,1,fdp,1.183,0
3829,1,fdp,0.927,0
3830,1,kamada_kawai,1.428,0
3831,1,neato,2.403,0
3832,1,neato,0.062,0
3833,1,fa2,0.197,0
3834,1,spring,2.801,0
3835,1,pmds,1.346,0
3836,1,neato,1.286,0
3837,1,kamada_kawai,3.242,0
3838,1,neato,2.032,0
3839,1,neato,1.2,0
3840,1,neato,1.323,0
3841,1,neato,1.672,0
3842,1,kamada_kawai,1.433,0
3843,1,fdp,1.533,0
3844,1,neato,42.879,0
3845,1,neato,1.669,0
3846,1,neato,1.373,0
3847,1,fdp,1.998,0
